,VehicleAge,VehOdo,AuctionVal,MakeVal,NationalityVal,VNSTVal,WarrantyCostVal,IsBadBuy,VehBCost,WheelTypeVal
532,2,75611,0,10,2,34,42,1,6075.0,2
533,8,57000,0,16,0,34,49,1,5595.0,2
534,5,56290,0,14,2,34,15,0,5065.0,1
535,4,66594,0,3,0,34,21,0,4365.0,1
536,3,70224,0,6,0,34,80,1,5245.0,2
537,3,49930,0,28,2,34,1,0,5475.0,1
538,6,80589,0,3,0,34,217,1,5130.0,2
539,3,57433,0,4,0,34,42,1,5675.0,2
540,4,61856,0,6,0,34,103,0,8705.0,0
541,2,65615,0,6,0,34,56,0,4430.0,1
542,4,83624,0,29,3,34,9,0,9220.0,1
543,4,81651,0,18,0,34,112,0,7510.0,0
544,3,72232,0,5,0,34,42,0,5690.0,1
545,7,41852,0,3,0,34,147,0,6090.0,1
546,4,60770,0,17,2,34,43,1,8370.0,0
547,5,78416,0,13,0,34,161,0,9675.0,0
548,3,78619,0,28,2,34,6,0,4480.0,1
549,4,86182,0,4,0,34,131,0,4980.0,1
550,3,83610,0,6,0,34,51,0,4980.0,0
551,4,81352,0,3,0,34,112,1,6600.0,0
552,2,56289,0,10,2,34,2,0,8320.0,1
553,4,67234,0,5,0,34,88,1,9525.0,2
554,6,74614,0,29,3,34,6,0,8720.0,1
555,3,67407,0,20,2,34,4,0,7610.0,1
556,7,88193,0,5,0,34,191,1,6400.0,2
557,5,88263,0,6,0,34,93,0,4480.0,1
558,4,51023,0,4,0,34,42,0,5690.0,1
559,2,85364,0,3,0,34,35,0,6000.0,1
560,6,68678,0,6,0,34,133,0,9030.0,0
561,4,74312,0,8,3,34,6,0,10035.0,0
562,3,64492,0,4,0,34,56,0,7320.0,1
563,4,55396,0,10,2,34,2,0,5900.0,1
564,4,86258,0,3,0,34,35,0,5190.0,1
565,6,81025,0,25,0,34,35,0,4790.0,1
566,3,73539,0,6,0,34,27,0,7820.0,1
567,6,56934,0,3,0,34,42,0,4790.0,1
568,7,66550,0,13,0,34,75,1,7820.0,1
569,4,34777,0,3,0,34,7,0,6200.0,1
570,6,54894,0,24,0,34,130,0,6200.0,1
571,3,50835,0,4,0,34,67,0,6510.0,1
572,4,43697,0,28,2,34,1,0,5300.0,1
573,5,65630,0,3,0,34,21,0,6200.0,1
574,3,40379,0,28,2,34,1,0,6510.0,1
575,4,65065,0,3,0,34,158,0,8530.0,0
576,4,68899,0,3,0,34,158,0,8630.0,0
577,4,83176,0,25,0,34,35,0,5700.0,1
578,2,59998,0,5,0,34,42,0,8330.0,1
579,3,57080,0,24,0,34,55,0,8330.0,0
580,6,83563,0,5,0,34,164,0,9130.0,0
581,4,70838,0,4,0,34,114,0,5500.0,1
582,2,72549,0,5,0,34,114,0,9835.0,1
583,4,61251,0,5,0,34,116,1,6310.0,1
584,5,75406,0,28,2,34,146,1,7960.0,0
585,6,83703,0,8,3,34,9,0,10125.0,0
586,5,80838,0,6,0,34,164,0,7360.0,0
587,6,79020,0,6,0,34,42,0,5640.0,0
588,5,61935,0,4,0,34,88,1,5640.0,2
589,6,44183,0,8,3,34,1,0,9775.0,1
590,5,80303,0,29,3,34,9,0,9070.0,1
591,5,63774,0,4,0,34,88,0,8425.0,0
592,4,55727,0,4,0,34,55,0,6600.0,1
593,4,58626,0,4,0,34,67,0,5890.0,1
594,4,88700,0,28,2,34,9,0,3455.0,1
595,6,56259,0,6,0,34,42,0,4680.0,1
596,5,79328,0,7,0,34,80,0,11440.0,0
597,4,42558,0,4,0,34,40,0,5690.0,0
598,5,84663,0,6,0,34,51,1,3655.0,0
599,3,72159,0,6,0,34,27,0,9725.0,0
600,5,88170,0,3,0,34,35,0,5590.0,0
601,5,82564,0,3,0,34,198,1,4980.0,2
602,6,61475,0,24,0,34,158,0,6800.0,1
603,4,69967,0,6,0,34,21,0,7210.0,1
604,5,65911,0,4,0,34,116,1,7820.0,0
605,7,46648,0,24,0,34,165,1,4290.0,0
606,8,94452,0,13,0,34,110,0,6910.0,0
607,9,65979,0,25,0,34,159,1,3665.0,1
608,6,74990,0,6,0,34,132,0,4790.0,1
609,4,87344,0,6,0,34,51,1,4065.0,2
610,6,79138,0,4,0,34,174,0,8190.0,0
611,5,70734,0,10,2,34,6,0,5300.0,1
612,4,68373,0,14,2,34,21,0,7210.0,1
613,4,58378,0,3,0,34,34,0,6310.0,1
614,4,59741,0,3,0,34,34,0,7310.0,1
615,5,97627,0,21,3,34,25,0,7100.0,1
616,4,87892,0,6,0,34,149,0,7100.0,0
617,5,76203,0,5,0,34,146,1,10125.0,0
618,6,69857,0,6,0,34,133,0,9325.0,0
619,6,75982,0,4,0,34,174,0,9525.0,0
620,7,97399,0,6,0,34,220,0,4680.0,0
621,8,95864,0,18,0,34,110,0,3555.0,1
622,5,53035,0,3,0,34,81,1,9020.0,0
623,7,76322,0,29,3,34,36,0,9735.0,0
624,5,61538,0,29,3,34,4,0,8730.0,1
625,6,74655,0,3,0,34,186,0,9635.0,0
626,5,82543,0,10,2,34,9,0,5190.0,1
627,4,62602,0,10,2,34,21,0,8330.0,0
628,4,80135,0,20,2,34,9,0,4990.0,1
629,4,62070,0,21,3,34,12,0,8730.0,1
630,5,77870,0,4,0,34,114,0,8020.0,0
631,4,81270,0,3,0,34,198,0,7420.0,0
632,3,60403,0,5,0,34,31,0,7210.0,0
633,5,81495,0,21,3,34,93,1,10110.0,2
634,8,92263,0,7,0,34,227,1,7080.0,2
635,9,90703,0,21,3,34,66,0,3950.0,1
636,4,71142,0,3,0,34,186,0,7790.0,0
637,3,77246,0,3,0,34,186,0,7320.0,0
638,5,97341,0,5,0,34,179,0,8020.0,0
639,8,34858,0,6,0,34,37,0,7210.0,0
640,9,88379,0,6,0,34,171,0,7210.0,0
641,6,34095,0,5,0,34,37,0,5300.0,1
642,5,61966,0,24,0,34,158,1,6310.0,2
643,4,70295,0,24,0,34,59,0,6100.0,1
644,4,86204,0,21,3,34,20,0,7920.0,1
645,5,52257,0,4,0,34,67,0,5700.0,1
646,8,74734,0,4,0,34,155,0,4140.0,1
647,5,83066,0,28,2,34,9,0,4645.0,0
648,8,73525,0,28,2,34,180,0,6370.0,0
649,8,74398,0,19,1,34,251,0,6770.0,0
650,3,71158,0,21,3,34,17,0,7170.0,1
651,6,83292,0,8,3,34,93,1,8290.0,0
652,8,80228,0,8,3,34,39,0,6300.0,0
653,6,81188,0,19,1,34,250,0,7580.0,0
654,4,86677,0,3,0,34,112,0,5640.0,1
655,3,42835,0,4,0,34,50,0,6240.0,1
656,3,60885,0,20,2,34,4,0,7960.0,0
657,7,98674,0,24,0,34,193,1,4330.0,0
658,8,82121,0,5,0,34,171,0,5540.0,0
659,3,89062,0,10,2,34,35,0,7860.0,0
660,5,70786,0,3,0,34,80,0,7770.0,0
661,6,80195,0,5,0,34,131,0,6960.0,1
662,3,77890,0,3,0,34,59,0,6630.0,1
663,5,54557,0,3,0,34,42,0,9960.0,0
664,6,92589,0,3,0,34,127,1,5720.0,2
665,3,48508,0,24,0,34,40,1,8270.0,2
666,5,48952,0,3,0,34,11,0,5320.0,0
667,5,70735,0,10,2,34,6,0,5140.0,1
668,5,86168,0,4,0,34,188,0,8380.0,0
669,4,80814,0,14,2,34,188,1,6660.0,0
670,4,61239,0,18,0,34,21,0,6980.0,0
671,5,75399,0,5,0,34,17,1,4805.0,2
672,5,71094,0,6,0,34,132,0,5270.0,1
673,8,84685,0,7,0,34,217,0,6480.0,0
674,6,66455,0,1,0,34,258,0,6860.0,1
675,7,74481,0,6,0,34,155,0,6980.0,0
676,9,74145,0,25,0,34,180,1,2925.0,1
677,4,71220,0,3,0,34,27,0,6900.0,0
678,9,79419,0,29,3,34,36,0,6270.0,1
679,6,92219,0,1,0,34,211,0,4645.0,0
680,6,63376,0,6,0,34,133,0,9000.0,0
681,2,56542,0,17,2,34,34,0,8620.0,1
682,4,80361,0,4,0,34,131,0,8420.0,0
683,2,49688,0,3,0,34,24,0,10025.0,1
684,4,65259,0,5,0,34,4,0,11740.0,0
685,5,71965,0,3,0,34,186,0,8110.0,0
686,3,82343,0,6,0,34,35,0,8620.0,0
687,4,80503,0,7,0,34,112,0,7510.0,0
688,4,83528,0,21,3,34,9,0,5890.0,0
689,5,64470,0,20,2,34,4,0,4690.0,1
690,4,61889,0,6,0,34,21,0,10035.0,0
691,8,96902,0,17,2,34,181,0,5700.0,0
692,6,83285,0,3,0,34,198,0,9030.0,0
693,4,78035,0,5,0,34,146,0,7620.0,1
694,4,65743,0,18,0,34,103,0,7420.0,0
695,8,57728,0,3,0,34,160,0,5900.0,0
696,5,83246,0,8,3,34,93,0,8530.0,0
697,3,87641,0,6,0,34,35,0,7320.0,0
698,4,63518,0,6,0,34,21,0,10000.0,0
699,4,98507,0,6,0,34,61,0,4580.0,0
700,6,40593,0,4,0,34,50,0,5990.0,1
701,4,94719,0,5,0,34,179,1,4880.0,1
702,8,62735,0,6,0,34,75,0,4780.0,0
703,4,65367,0,24,0,34,158,0,7100.0,0
704,4,86215,0,29,3,34,9,1,8920.0,0
705,4,73323,0,10,2,34,27,0,8180.0,0
706,4,61703,0,5,0,34,88,0,10330.0,0
707,3,57128,0,4,0,34,42,0,8520.0,1
708,7,97543,0,21,3,34,151,0,5990.0,0
709,3,69022,0,20,2,34,4,0,7610.0,1
710,6,60947,0,4,0,34,143,0,9220.0,0
711,3,73976,0,3,0,34,27,1,4830.0,1
712,3,56391,0,10,2,34,22,0,5490.0,1
713,3,76192,0,6,0,34,6,0,8010.0,0
714,4,63260,0,21,3,34,4,0,5690.0,1
715,3,68048,0,4,0,34,88,1,9825.0,1
716,7,67223,0,13,0,34,75,0,8230.0,0
717,4,78244,0,6,0,34,27,0,7110.0,0
718,6,83560,0,4,0,34,188,1,7790.0,0
719,2,62605,0,6,0,34,21,0,7820.0,1
720,7,81155,0,6,0,34,201,0,7320.0,0
721,5,64126,0,6,0,34,21,0,9050.0,0
722,5,77072,0,6,0,34,27,0,11550.0,0
723,5,74780,0,3,0,34,132,0,8220.0,1
724,6,51122,0,3,0,34,55,0,6100.0,0
725,7,71671,0,3,0,34,208,1,8190.0,2
726,4,95552,0,5,0,34,179,0,8830.0,0
727,6,64238,0,3,0,34,158,0,5800.0,0
728,5,77652,0,13,0,34,174,0,10010.0,0
729,6,86122,0,4,0,34,188,1,9000.0,2
730,4,52863,0,5,0,34,42,0,5390.0,0
731,2,61996,0,5,0,34,56,0,7960.0,1
732,5,59477,0,5,0,34,8,1,4480.0,2
733,6,91720,0,5,0,34,190,1,10530.0,0
734,4,65535,0,4,0,34,88,1,5290.0,2
735,5,70040,0,18,0,34,132,1,6900.0,0
736,3,72222,0,5,0,34,146,0,11340.0,0
737,4,80584,0,24,0,34,131,0,8620.0,0
738,8,81645,0,3,0,34,230,0,10530.0,0
739,2,79547,0,28,2,34,6,0,4680.0,1
740,4,75091,0,18,0,34,97,0,8320.0,0
741,8,80347,0,6,0,34,135,0,4795.0,0
742,3,71489,0,4,0,34,114,0,5290.0,0
743,8,81627,0,4,0,34,135,0,3655.0,0
744,4,46778,0,20,2,34,1,0,7200.0,1
745,6,83248,0,6,0,34,176,1,6320.0,2
746,4,58938,0,5,0,34,42,1,5990.0,1
747,8,94019,0,6,0,34,181,1,6320.0,0
748,2,62801,0,10,2,34,21,0,8530.0,1
749,4,84631,0,4,0,34,131,0,10035.0,0
750,3,82994,0,24,0,34,70,0,7690.0,1
751,5,86575,0,3,0,34,112,0,6310.0,0
752,4,73253,0,3,0,34,114,0,7920.0,0
753,6,83091,0,7,0,34,93,0,7720.0,0
754,4,81264,0,10,2,34,35,1,7320.0,0
755,6,73344,0,6,0,34,161,0,8090.0,0
756,3,57103,0,4,0,34,42,0,6960.0,0
757,3,83667,0,6,0,34,51,0,5400.0,1
758,2,74214,0,5,0,34,114,0,8930.0,1
759,2,51764,0,5,0,34,22,0,6760.0,1
760,5,49017,0,4,0,34,50,0,6200.0,0
761,6,80959,0,17,2,34,70,0,6170.0,0
762,3,76263,0,6,0,34,80,0,5350.0,1
763,7,74618,0,3,0,34,124,0,4705.0,0
764,6,75777,0,22,0,34,132,0,4740.0,0
765,7,74948,0,3,0,34,208,0,8290.0,0
766,6,57740,0,3,0,34,130,0,6370.0,0
767,4,64979,0,3,0,34,21,0,5640.0,1
768,7,91080,0,3,0,34,205,0,10580.0,0
769,4,73308,0,3,0,34,186,0,8130.0,0
770,3,89102,0,4,0,34,93,0,7150.0,0
771,6,59084,0,25,0,34,15,0,5130.0,0
772,5,67007,0,5,0,34,12,1,5690.0,2
773,3,76746,0,17,2,34,97,0,7420.0,0
774,5,67375,0,5,0,34,12,0,5750.0,0
775,4,40307,0,21,3,34,1,0,5850.0,1
776,5,86702,0,5,0,34,164,0,5750.0,0
777,5,60267,0,17,2,34,31,0,8020.0,0
778,3,70819,0,3,0,34,186,0,8450.0,1
779,5,69734,0,21,3,34,4,0,6360.0,1
780,6,65042,0,6,0,34,133,0,7370.0,0
781,4,75861,0,24,0,34,186,0,6150.0,1
782,6,73496,0,5,0,34,146,0,8880.0,1
783,4,85836,0,17,2,34,112,0,7570.0,1
784,3,65215,0,10,2,34,21,0,8040.0,0
785,7,96160,0,5,0,34,205,0,5850.0,0
786,6,83241,0,3,0,34,198,0,6560.0,0
787,5,71074,0,3,0,34,186,0,8980.0,0
788,9,90030,0,6,0,34,151,0,3850.0,1
789,5,86497,0,29,3,34,9,0,7370.0,1
790,7,85383,0,5,0,34,191,0,5970.0,0
791,3,69072,0,6,0,34,56,0,5940.0,1
792,5,84788,0,3,0,34,269,0,5540.0,0
793,5,82401,0,6,0,34,51,0,4945.0,0
794,4,69509,0,3,0,34,158,0,8870.0,0
795,4,85621,0,3,0,34,112,0,7760.0,1
796,5,70424,0,5,0,34,80,0,5540.0,0
797,5,58482,0,20,2,34,15,0,7460.0,1
798,6,87192,0,5,0,34,164,0,8570.0,0
799,7,85009,0,5,0,34,191,0,5030.0,0
800,8,45864,0,8,3,34,26,0,7250.0,0
801,4,94287,0,5,0,34,179,0,5145.0,1
802,6,86024,0,3,0,34,198,0,4930.0,1
803,3,80130,0,3,0,34,131,0,8470.0,0
804,5,68414,0,24,0,34,158,0,7360.0,0
805,5,82187,0,6,0,34,93,1,5030.0,0
806,6,73953,0,6,0,34,161,0,8730.0,0
807,3,70971,0,5,0,34,6,0,7790.0,0
808,3,55624,0,6,0,34,42,1,6000.0,1
809,5,64495,0,24,0,34,4,0,6660.0,0
810,3,69878,0,28,2,34,4,0,4690.0,1
811,4,103035,0,5,0,34,123,0,3565.0,0
812,7,58074,0,6,0,34,90,1,4455.0,2
813,5,66151,0,3,0,7,158,0,6915.0,0
814,7,69215,0,5,0,7,44,1,4100.0,2
815,4,83752,0,6,0,7,51,0,3900.0,1
816,2,48895,0,14,2,7,1,0,6010.0,1
817,4,41894,0,3,0,7,11,0,5710.0,1
818,2,67835,0,3,0,7,21,0,5810.0,1
819,4,89858,0,4,0,7,188,0,7315.0,0
820,4,69424,0,4,0,7,88,0,7315.0,1
821,2,40658,0,5,0,7,50,0,9825.0,1
822,3,49060,0,3,0,7,11,0,5890.0,0
823,3,87256,0,5,0,7,164,0,5310.0,1
824,4,61962,0,6,0,7,56,0,3900.0,1
825,4,81449,0,24,0,7,9,0,8325.0,1
826,4,65954,0,3,0,7,158,0,7315.0,0
827,2,58726,0,28,2,7,2,0,5710.0,1
828,3,54912,0,3,0,7,15,1,5710.0,2
829,6,95298,0,3,0,7,242,1,4100.0,2
830,7,81605,0,29,3,7,39,0,8115.0,0
831,4,67131,0,24,0,7,158,0,7515.0,1
832,4,70573,0,3,0,7,27,0,5085.0,1
833,4,66170,0,14,2,7,4,0,3495.0,1
834,4,83126,0,4,0,7,131,0,8825.0,1
835,5,90938,0,5,0,7,108,0,3900.0,1
836,3,59764,0,14,2,7,15,0,6315.0,1
837,3,61817,0,4,0,7,116,0,7315.0,1
838,7,91082,0,8,3,7,66,0,7315.0,0
839,4,31845,0,3,0,7,19,0,7315.0,1
840,6,62642,0,4,0,7,134,0,5210.0,0
841,6,96216,0,13,0,7,110,0,5510.0,0
842,4,71672,0,3,0,7,80,1,7315.0,0
843,3,73498,0,3,0,7,186,0,7515.0,0
844,3,55135,0,5,0,7,67,0,8725.0,0
845,3,44405,0,5,0,7,50,1,9725.0,1
846,3,69289,0,1,0,7,103,0,6915.0,1
847,4,62905,0,3,0,7,56,0,3295.0,1
848,3,73179,0,25,0,7,27,0,5510.0,1
849,3,83465,0,4,0,7,164,0,7515.0,0
850,3,73628,0,5,0,7,114,0,8725.0,0
851,3,62571,0,3,0,7,158,0,7715.0,0
852,3,59000,0,28,2,7,2,1,4605.0,1
853,3,74015,0,24,0,7,59,0,7315.0,1
854,1,83837,0,3,0,7,198,0,7915.0,0
855,4,78348,0,4,0,7,80,0,6315.0,0
856,3,66653,0,4,0,7,88,1,9325.0,0
857,4,88324,0,5,0,7,164,0,5740.0,1
858,6,62269,0,6,0,7,58,0,6110.0,0
859,4,52531,0,3,0,7,15,0,4485.0,1
860,3,78991,0,24,0,7,97,0,7295.0,0
861,4,81872,0,3,0,7,198,0,5290.0,1
862,3,57950,0,3,0,7,34,0,6295.0,1
863,3,71607,0,4,0,7,80,0,5390.0,0
864,3,74428,0,5,0,7,80,0,6110.0,0
865,3,67821,0,4,0,7,116,1,6315.0,1
866,2,85909,0,6,0,7,149,0,7515.0,0
867,2,65035,0,28,2,7,4,0,4905.0,1
868,2,73665,0,5,0,7,146,0,4705.0,1
869,4,86421,0,3,0,7,93,0,4100.0,1
870,5,73730,0,25,0,7,59,0,4905.0,0
871,3,92236,0,6,0,7,167,0,6110.0,0
872,4,91828,0,8,3,7,10,0,9125.0,0
873,4,72169,0,5,0,7,80,0,4905.0,1
874,3,40113,0,4,0,7,33,0,6315.0,0
875,5,84500,0,24,0,7,198,0,5310.0,1
876,4,63232,0,6,0,7,56,0,7315.0,0
877,3,74114,0,3,0,7,97,0,7315.0,1
878,5,76269,0,21,3,7,17,0,7915.0,0
879,2,65345,0,24,0,7,158,0,7515.0,0
880,6,81996,0,6,0,7,99,1,3090.0,2
881,6,94174,0,21,3,7,151,1,6615.0,0
882,4,72070,0,5,0,7,80,1,4905.0,2
883,5,86710,0,24,0,7,198,0,7115.0,0
884,3,71367,0,4,0,7,114,0,9825.0,0
885,4,66730,0,6,0,7,56,0,4905.0,0
886,3,52501,0,20,2,7,2,0,8525.0,0
887,6,84329,0,3,0,7,135,0,3090.0,1
888,5,77035,0,3,0,7,186,0,7945.0,0
889,3,78697,0,6,0,7,42,0,5310.0,0
890,4,63589,0,4,0,7,56,1,5310.0,2
891,3,79346,0,13,0,7,17,0,7315.0,0
892,2,72544,0,3,0,7,186,0,7115.0,1
893,5,74455,0,24,0,7,204,0,7315.0,0
894,4,81212,0,24,0,7,215,0,4305.0,1
895,4,85376,0,6,0,7,51,0,4905.0,1
896,2,57804,0,5,0,7,67,0,10025.0,1
897,3,70385,0,5,0,7,114,0,9325.0,1
898,3,69471,0,3,0,7,158,0,7915.0,1
899,1,78035,0,18,0,7,97,0,8705.0,0
900,3,74416,0,3,0,7,132,0,8625.0,1
901,7,57032,0,24,0,7,200,0,6515.0,0
902,2,52656,0,5,0,7,22,0,6795.0,1
903,3,86988,0,5,0,7,164,0,6545.0,0
904,3,61296,0,6,0,7,21,0,9525.0,0
905,2,88084,0,6,0,7,149,0,8325.0,0
906,4,73643,0,17,2,7,42,0,6315.0,0
907,3,50595,0,5,0,7,67,0,7815.0,0
908,5,71669,0,3,0,7,80,1,4435.0,2
909,3,73478,0,4,0,7,114,0,7115.0,1
910,2,55983,0,4,0,7,67,0,9725.0,1
911,2,82456,0,3,0,7,198,0,7715.0,0
912,2,86439,0,1,0,7,209,0,7715.0,0
913,2,69137,0,29,3,7,4,0,10730.0,1
914,3,87512,0,6,0,7,149,0,6725.0,0
915,2,81727,0,13,0,7,51,0,8125.0,0
916,1,62888,0,5,0,7,88,0,9535.0,1
917,3,74787,0,6,0,7,132,0,6925.0,0
918,2,47866,0,14,2,7,1,0,6525.0,1
919,1,69177,0,5,0,7,56,0,7525.0,1
920,2,89305,0,5,0,7,164,0,6325.0,0
921,1,69191,0,14,2,7,21,0,7325.0,1
922,2,62845,0,4,0,7,88,1,5720.0,1
923,3,89243,0,6,0,7,149,0,7325.0,0
924,3,40236,0,14,2,7,1,0,5520.0,1
925,2,92402,0,3,0,7,218,0,5920.0,1
926,3,89383,0,6,0,7,149,0,6325.0,0
927,2,42870,0,4,0,7,50,0,5800.0,1
928,6,74296,0,5,0,7,155,1,4015.0,0
929,3,78224,0,6,0,7,132,0,7725.0,0
930,2,66256,0,14,2,7,21,0,8335.0,0
931,3,77885,0,29,3,7,6,0,8735.0,0
932,6,93730,0,6,0,7,220,1,3405.0,0
933,1,75447,0,27,2,7,27,0,10345.0,1
934,4,87142,0,1,0,7,198,0,3910.0,1
935,5,87408,0,21,3,7,9,0,4815.0,3
936,3,60442,0,3,0,7,21,0,6725.0,0
937,2,90667,0,27,2,7,41,0,9535.0,3
938,8,75719,0,5,0,7,172,1,4200.0,0
939,3,77621,0,5,0,7,146,0,7505.0,0
940,6,95298,0,6,0,7,108,0,3385.0,1
941,4,47120,0,4,0,7,50,0,5600.0,1
942,3,53554,0,3,0,7,15,0,5520.0,1
943,7,82202,0,24,0,7,230,1,4110.0,0
944,6,50515,0,10,2,7,2,1,5820.0,1
945,4,65572,0,3,0,7,43,0,6120.0,1
946,5,46615,0,10,2,7,1,0,4515.0,1
947,4,78900,0,3,0,7,27,0,3910.0,1
948,5,72444,0,5,0,7,146,0,6425.0,1
949,6,57694,0,4,0,7,67,0,4715.0,1
950,3,49928,0,3,0,7,11,0,5620.0,1
951,7,75500,0,25,0,7,68,0,4110.0,0
952,6,80098,0,6,0,7,149,0,5220.0,1
953,6,79107,0,25,0,7,27,0,4515.0,1
954,3,59007,0,4,0,7,67,0,5920.0,1
955,5,70519,0,21,3,7,17,1,7325.0,2
956,3,64344,0,3,0,7,170,0,7525.0,0
957,4,56510,0,5,0,7,67,0,5520.0,0
958,3,41522,0,14,2,7,1,0,6120.0,1
959,6,80811,0,3,0,7,112,0,5920.0,0
960,4,70925,0,4,0,7,97,0,5420.0,0
961,6,66309,0,18,0,7,31,1,3910.0,2
962,5,79687,0,14,2,7,27,0,3605.0,1
963,6,81712,0,22,0,7,149,0,3910.0,0
964,4,78107,0,10,2,7,42,0,7025.0,0
965,4,41877,0,4,0,7,33,0,5320.0,0
966,3,62006,0,6,0,7,72,0,8005.0,0
967,5,87274,0,5,0,7,20,0,3505.0,0
968,6,51656,0,18,0,7,22,0,5520.0,0
969,4,78724,0,4,0,7,114,0,7525.0,1
970,4,68134,0,5,0,7,116,1,7525.0,2
971,2,83549,0,3,0,7,198,0,8025.0,0
972,3,50870,0,3,0,7,15,0,5720.0,1
973,5,96257,0,3,0,7,108,0,3710.0,1
974,6,79345,0,24,0,7,186,0,6925.0,0
975,8,98027,0,29,3,7,42,0,6425.0,0
976,5,65614,0,6,0,7,103,1,7725.0,2
977,6,85139,0,24,0,7,269,0,4715.0,0
978,3,48898,0,5,0,7,5,1,9535.0,2
979,4,82541,0,25,0,7,35,0,5520.0,1
980,4,68585,0,6,0,7,21,0,7725.0,0
981,4,72383,0,4,0,7,80,0,5720.0,0
982,3,80188,0,24,0,7,198,0,7325.0,0
983,3,35790,0,14,2,7,0,0,6525.0,1
984,2,55961,0,3,0,7,15,0,6120.0,1
985,4,63353,0,10,2,7,21,0,7525.0,0
986,6,65957,0,14,2,7,4,0,4315.0,0
987,4,75763,0,25,0,7,146,1,6925.0,1
988,7,74434,0,3,0,7,180,0,8910.0,0
989,5,58607,0,14,2,7,2,0,6090.0,0
990,4,77077,0,10,2,7,27,0,8105.0,0
991,4,64734,0,24,0,7,43,1,7505.0,1
992,6,71823,0,3,0,7,59,0,6090.0,1
993,3,69844,0,3,0,7,158,1,7905.0,1
994,5,89196,0,3,0,7,198,1,5690.0,1
995,4,39467,0,4,0,7,37,1,6495.0,1
996,4,66801,0,3,0,7,72,0,8310.0,1
997,3,44397,0,5,0,7,18,0,8510.0,1
998,3,83012,0,3,0,7,198,0,7405.0,1
999,5,87227,0,3,0,7,112,0,5790.0,0
1000,4,65890,0,6,0,7,56,0,5490.0,1
1001,3,65237,0,14,2,7,21,0,6695.0,1
1002,2,79056,0,3,0,7,186,0,8510.0,1
1003,2,76708,0,5,0,7,17,0,10220.0,0
1004,5,59237,0,24,0,7,55,0,8105.0,0
1005,3,74010,0,5,0,7,146,0,6895.0,1
1006,4,65841,0,24,0,7,43,0,6925.0,1
1007,5,61134,0,10,2,7,21,0,6525.0,1
1008,3,81858,0,6,0,7,149,0,7725.0,0
1009,4,95978,0,3,0,7,211,0,7225.0,1
1010,6,69119,0,6,0,7,133,0,9735.0,0
1011,5,76909,0,24,0,7,186,0,7325.0,0
1012,4,70171,0,7,0,7,80,0,8835.0,0
1013,4,75822,0,28,2,7,6,1,4795.0,2
1014,3,57929,0,25,0,7,15,1,6525.0,2
1015,4,75581,0,28,2,7,6,1,4795.0,2
1016,3,74161,0,29,3,7,6,0,6120.0,1
1017,6,79110,0,8,3,7,6,0,8335.0,1
1018,5,69795,0,13,0,7,31,0,8335.0,0
1019,5,84150,0,21,3,7,20,0,7525.0,0
1020,4,59492,0,14,2,7,15,1,5720.0,1
1021,4,39944,0,28,2,7,0,0,5015.0,1
1022,3,36844,0,24,0,7,7,0,8335.0,1
1023,4,63786,0,25,0,7,21,0,5620.0,1
1024,7,88634,0,4,0,7,191,0,5720.0,0
1025,4,76694,0,14,2,7,27,0,5920.0,1
1026,3,60644,0,4,0,7,56,0,7925.0,0
1027,3,61019,0,14,2,7,21,0,7025.0,1
1028,6,38055,0,3,0,7,7,0,4315.0,1
1029,4,63765,0,6,0,7,31,0,7525.0,0
1030,6,91893,0,25,0,7,41,0,4515.0,1
1031,3,83709,0,3,0,7,112,0,7525.0,1
1032,3,59050,0,24,0,7,2,1,6525.0,1
1033,5,75976,0,5,0,7,114,1,4215.0,2
1034,2,78200,0,25,0,7,97,0,9435.0,0
1035,4,84728,0,3,0,7,112,0,7325.0,1
1036,3,30013,0,14,2,7,0,0,5920.0,1
1037,4,54350,0,14,2,7,2,0,6225.0,1
1038,2,60700,0,5,0,7,88,0,10570.0,0
1039,2,51548,0,4,0,7,42,0,8325.0,1
1040,3,59702,0,31,1,7,55,0,9225.0,0
1041,7,86141,0,13,0,7,57,0,7335.0,3
1042,7,61251,0,6,0,7,32,0,5330.0,3
1043,2,89404,0,6,0,7,149,0,8135.0,0
1044,6,80674,0,4,0,7,131,1,5430.0,1
1045,2,46523,0,24,0,7,24,0,8945.0,1
1046,2,80272,0,3,0,7,198,0,8135.0,0
1047,4,82231,0,14,2,7,51,0,7335.0,0
1048,3,59287,0,3,0,7,42,0,10750.0,1
1049,5,73591,0,6,0,7,42,0,7435.0,0
1050,4,66551,0,6,0,7,4,0,7435.0,3
1051,4,72373,0,21,3,7,17,1,8035.0,1
1052,3,87903,0,24,0,7,35,1,5830.0,0
1053,2,49139,0,24,0,7,24,0,8945.0,1
1054,5,95950,0,4,0,7,127,0,4725.0,0
1055,6,71542,0,24,0,7,204,0,5025.0,0
1056,3,50166,0,4,0,7,55,0,8345.0,0
1057,7,95188,0,13,0,7,110,1,7335.0,2
1058,5,74743,0,3,0,7,80,0,5125.0,1
1059,5,75322,0,13,0,7,174,0,9745.0,0
1060,3,63806,0,3,0,7,21,1,5730.0,2
1061,4,72973,0,13,0,7,42,0,8445.0,1
1062,4,67860,0,3,0,7,72,0,6935.0,0
1063,4,49058,0,14,2,7,1,0,6030.0,1
1064,4,72988,0,4,0,7,80,0,5330.0,0
